"Feature_ID"	"Taxon"	"Confidence"
"1107"	"afb93dbffc96813a8d53a6553fdd26fa"	"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured"	0.991592044619809
"1108"	"699b249fd070d0e97eda013919a27572"	"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Sva0081_sediment_group; s__uncultured_marine"	0.872416281638418
"1109"	"90e86608a939bb55c9621ab314251683"	"d__Bacteria; p__Acidobacteriota; c__Subgroup_22; o__Subgroup_22; f__Subgroup_22; g__Subgroup_22; s__uncultured_Acidobacteriaceae"	0.999805964484243
"1110"	"42f3d1c6e0ede51fb3b386b0acbf1255"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae"	0.997970470468329
"1111"	"fa15aedae7bbc52da057b0ed679fb2bc"	"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__SEEP-SRB1"	0.91374220387708
"1112"	"98da12e15289f99b0c95453f55b29f0e"	"d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales; f__uncultured; g__uncultured; s__uncultured_delta"	0.955076038352848
"1113"	"c46054c40fc84b35f7c5b72351725897"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"	0.999930283992211
"1114"	"8e29b2ab7b6cc69b01b37ea96f77949f"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_sediment"	0.828187292116793
"1115"	"4aebcbca08646a96eadcb311fdcdd1e6"	"d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j"	0.998938003864927
"1116"	"3641227b4a66706d8b3dc054eaca3951"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Actinomarinales; f__uncultured; g__uncultured; s__uncultured_actinobacterium"	0.852913305117542
"1117"	"5e0e80c7101bfb631927e76667551a07"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__uncultured; s__uncultured_actinobacterium"	0.885023538621046
"1118"	"c80ded316b9a1cea762b9cb0097f73bb"	"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__DEV007; g__DEV007"	0.999999966478344
"1119"	"db3ac1c95817d32323f8bbf33805ad24"	"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Rubritalea; s__uncultured_bacterium"	0.999679733783645
"1120"	"46b6b633195f07f575e4cfe5f03e4f44"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae"	0.999999667129904
"1121"	"2205c857e199ad857898d2fc404a2e1f"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae"	0.9999186742145
"1122"	"9f4c5be14fb0287efa5ec01176c128d8"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio"	0.978082234584909
"1123"	"4ff2ca6c663d6e4c13d0dabc449209da"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_sediment"	0.954283812253683
"1124"	"d3659a516a6d0e9a54e40f919cf3cc93"	"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__uncultured; s__uncultured_delta"	0.81043349400277
"1125"	"411fbd8f8f12541433f849e7d8450e4b"	"d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Planoglabratella_opercularis"	0.755683332673209
"1126"	"a930fbe3a716d27442da545634886db1"	"d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__uncultured_bacterium"	0.903242317957577
"1127"	"e768812346f34663c8f50b3bf201f437"	"d__Bacteria"	0.99999920445567
"1128"	"a4a713fb70532af1b2339243574db54c"	"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Blastopirellula; s__uncultured_deep-sea"	0.934133683537629
"1129"	"71548fae151d7620052d9bf8a32c89c1"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae"	0.999999671394874
"1130"	"e1fbbfe5f0520fc923747e0e2fb16998"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__uncultured; s__uncultured_bacterium"	0.70388702679165
"1131"	"fa491ba3ee407f0e7c74796bcd955fe3"	"d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10; s__uncultured_bacterium"	0.717487020584269
"1132"	"cef4ecef9a357a73a5e277219c2b0f34"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"	0.999931163375925
"1133"	"b0dc5133574363e981612f70535c8893"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__uncultured"	0.999779467318411
"1134"	"04deb8eca1a5b3435789538eb4718cc0"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_bacterium"	0.757995914344477
"1135"	"a32a08b80df3090ab4d8f97cdcbd53ea"	"d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae"	0.971978262273432
"1136"	"d471670203d809e56cb7f3f28ffa916d"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"	0.999999998549766
"1137"	"86195fda08134fee0825701316d9903d"	"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales"	0.999912144617319
"1138"	"7d7ea39b25d9f630c90ba3b480f2f589"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__OM182_clade; f__OM182_clade; g__OM182_clade"	0.99989614715587
"1139"	"4b5afc79c7d42f970293afd3ebdf147a"	"d__Bacteria; p__Nitrospirota; c__4-29-1; o__4-29-1; f__4-29-1; g__4-29-1; s__uncultured_bacterium"	0.901168544776864
"1140"	"4b462794d4dacb7af8a9531348c8b3a4"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__uncultured; s__uncultured_bacterium"	0.713073990859357
"1141"	"4c13f931bbb54be255ed042e98b941b7"	"d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__Blastocatella; s__uncultured_bacterium"	0.832147945819128
"1142"	"31ecb85bcb2196511e0152bad028d9c5"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Lutimonas"	0.715201753989566
"1143"	"41c9cc1de001cd569c70c32060649f6c"	"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfurivibrionaceae; g__MSBL7; s__uncultured_delta"	0.97737153554622
"1144"	"418494728f5df9165481398be6db8d5f"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Actibacter; s__uncultured_Bacteroidetes"	0.869575084263312
"1145"	"2379b82f7af2453295a256a64f6e7f61"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured"	0.97198720421486
"1146"	"85e47fe01bdfc44f739c6e7591cb5e9b"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__uncultured"	0.999780516265112
"1147"	"4c04debb528008632818542a3e1a408d"	"d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_Nitrospinaceae"	0.999997736834433
"1148"	"6fe7fc8e0c2020b9247c2bd45914c41b"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae; g__uncultured; s__uncultured_Alphaproteobacteria"	0.770393937996084
"1149"	"afa6bcbf01325748081e84a99d27af4f"	"d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group"	0.999999999033053
"1150"	"b32b2de4b4e424725a853e1b9be02ee4"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Robiginitalea; s__Robiginitalea_sp."	0.978644244223557
"1151"	"2caa6bfa7e7816ff6a35df9821cb810b"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"	0.999999980250584
"1152"	"6509427677e74992fa0723bb603723d4"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"	0.999999996046204
"1153"	"1b91ba705ec7fe860f4a6d78920a709e"	"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfocapsaceae"	0.999837787276062
"1154"	"0ccdfbec21d0ce2ece91a3e58522b320"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Sva0996_marine_group"	0.925784407895322
"1155"	"649355bef8b2f49c93a534f955d86075"	"d__Bacteria"	0.999999992292747
"1156"	"a6771d7e59ba119389c4f8694bcddebf"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"	0.999999999880452
"1157"	"13890c9b6a23d35e0b9e063cbe6a157b"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Sva0996_marine_group"	0.822750346425288
"1158"	"1ca15f6f29a337ae3a93d0d1750736cb"	"d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__uncultured_marine"	0.992852481311196
"1159"	"64362827498f63dc88cfaa8b76d30de8"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_Bacteroidetes"	0.741843654326321
"1160"	"d58f1e1d51e95b64716a48b84f5ab4a7"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"	0.999999915442859
"1161"	"45d4e305132779ff8a7d48c29b6dd04d"	"d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast"	0.999999999999996
"1162"	"3e1a1e4271fcca3d8aefb272e6519668"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"	0.999999942145937
"1163"	"9253bbdebdc2191309230ef962c20817"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Actinomarinales; f__uncultured; g__uncultured"	0.999993022925619
"1164"	"c937cddbfc5c7d618979fee687aa06b4"	"d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae; g__uncultured; s__uncultured_Cytophaga"	0.805665738922415
"1165"	"49c4c627403f2228caa176a26f300bec"	"d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7"	0.999594556238108
"1166"	"e221aa358529fc14bcc015de5413270c"	"d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_23"	0.999999999632636
"1167"	"6460429c7a786e9d9cb018b934e052b6"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__uncultured"	0.807591184279678
"1168"	"b9050ac8a84d15a70096362146fccf0e"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae"	0.999999999966887
"1169"	"d1b8b252c6b3deac16c806840621ccee"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"	0.999999958044237
"1170"	"b4692bb11134f8ac737d7cc998b3564a"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Halioglobus; s__uncultured_gamma"	0.927608822574448
"1171"	"6585c61adc711c71af9249797664b0a1"	"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Lentimonas; s__uncultured_bacterium"	0.872720947922804
"1172"	"36bd1d82494d34ed3c26b8e0208c6048"	"d__Bacteria; p__Acidobacteriota; c__Subgroup_22; o__Subgroup_22; f__Subgroup_22; g__Subgroup_22; s__uncultured_sediment"	0.99986170508264
"1173"	"a739daa805d94230cdda3ea5c6c3e0a6"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__KI89A_clade; f__KI89A_clade; g__KI89A_clade"	0.999940668061655
"1174"	"6d69dbbdf374b6cd943769d9d16fe250"	"d__Bacteria; p__Gemmatimonadota; c__PAUC43f_marine_benthic_group; o__PAUC43f_marine_benthic_group; f__PAUC43f_marine_benthic_group; g__PAUC43f_marine_benthic_group"	0.999999999658861
"1175"	"c33785eba397fb92cf8893cd7c48b4a5"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__uncultured"	0.764732106606375
"1176"	"c3bc3232f2362e61c42e3d43e989caa7"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Sva0996_marine_group"	0.999157365241745
"1177"	"69435f2a3c697b81a6afd28fbcec6c4b"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Anderseniella; s__uncultured_Alphaproteobacteria"	0.708229220993941
"1178"	"f943cdc06acf5cd15f71418177be2e7f"	"d__Bacteria; p__Calditrichota; c__Calditrichia; o__Calditrichales; f__Calditrichaceae; g__Calorithrix; s__bacterium_enrichment"	0.986928053933573
"1179"	"c2d370e7e418f73f5f7dc3da8bd739b4"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oleiphilaceae; g__Oleiphilus"	0.999507981440922
"1180"	"f37d431e55b057ac66dd2db1d1f96906"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"	0.999975863246897
"1181"	"5ad94df75ae532f796a8d0f824e168aa"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicomonadaceae; g__Endozoicomonas; s__Candidatus_Endonucleobacter"	0.717123321155484
"1182"	"f99da04c3b6eb0ff596eb68e81656cda"	"d__Bacteria; p__Acidobacteriota; c__Subgroup_22; o__Subgroup_22; f__Subgroup_22; g__Subgroup_22"	0.999980169754143
"1183"	"18d0e198aa022df32b0c462bb9282d69"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Alphaproteobacteria"	0.999225992396461
"1184"	"205d0df4ace2adddd6f1c265b277531c"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Portibacter; s__uncultured_deep-sea"	0.914498976591825
"1185"	"d9b5ca3b29e7a7d927f63124a10f6d00"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae"	0.999999999999954
"1186"	"90135987feea2922bc88afb318cfa512"	"d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group"	0.999999999962754
"1187"	"c797f5299758b65ac8db512c4a0be057"	"d__Bacteria; p__Gemmatimonadota; c__PAUC43f_marine_benthic_group; o__PAUC43f_marine_benthic_group; f__PAUC43f_marine_benthic_group; g__PAUC43f_marine_benthic_group; s__uncultured_actinobacterium"	0.941756078684966
"1188"	"a75d97a0eb01fd5c0ccc691357dbb2e4"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Maribacter; s__Maribacter_polysiphoniae"	0.713266965905452
"1189"	"469cc0c69e7caabd4788187f7d43c558"	"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfocapsaceae"	0.99979013523233
"1190"	"e8dd0b2e69d861f347ba8cca45f51fa4"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae; g__uncultured; s__uncultured_beta"	0.99979511027217
"1191"	"8fa30c68e921f3fd7193a44a211e4ea7"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Nitrosococcaceae; g__Cm1-21; s__uncultured_bacterium"	0.835074019517497
"1192"	"9cc1171fce26a49d73932c8d2000138a"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"	0.999999721299204
"1193"	"a2fc03b4ea240aebc9c1d4382ed9781b"	"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadia; f__Geopsychrobacteraceae; g__Malonomonas"	0.842126120653894
"1194"	"bce255c76e722d1547ff1d8a19376096"	"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__DEV007; g__DEV007; s__uncultured_verrucomicrobium"	0.992556724994114
"1195"	"e0ec41123c09ccc3b6b87851111db723"	"d__Bacteria; p__MBNT15; c__MBNT15; o__MBNT15; f__MBNT15; g__MBNT15; s__uncultured_soil"	0.954981626407785
"1196"	"8164272f5c9dc59da3748e35724f8da9"	"d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae; g__uncultured"	0.999999160920604
"1197"	"ec92a86adc6dd8925fc1d0f9b96eaca3"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae; g__uncultured; s__uncultured_Rhodospirillaceae"	0.920136857711121
"1198"	"2f1b41175a3c2aa92db6723e6e6d8114"	"d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__Blastocatella; s__uncultured_marine"	0.882039449605286
"1199"	"afa4fc12c3abe16520407911c64662ee"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"	0.998145512860359
"1200"	"212a1646091940257266b4c5e5e41d84"	"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__uncultured; s__uncultured_delta"	0.882428921943797
"1201"	"e3038a9ab310c5cd17567d541c929346"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__OM60(NOR5)_clade; s__uncultured_marine"	0.726555711473903
"1202"	"37f60d89430b6997d061580ea897ea53"	"d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade"	0.999998627641394
"1203"	"1a09a076bde595a48c4f9e4f8e090e86"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Rhodobacteraceae"	0.999988723524709
"1204"	"7b3e86192256d29c7bd00b92f61e0c77"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__KI89A_clade; f__KI89A_clade; g__KI89A_clade"	0.999989741153812
"1205"	"95619fc4fd569f341bea74ab9eb27b0c"	"d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10"	0.999999829260327
"1206"	"d6488fa5c836502c7a984b249359a2dd"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Actinomarinales; f__uncultured; g__uncultured"	0.999998812329085
"1207"	"d475f52ab33be51fcd75212f17eba629"	"d__Bacteria; p__Nitrospirota; c__4-29-1; o__4-29-1; f__4-29-1; g__4-29-1; s__uncultured_bacterium"	0.87085745168502
"1208"	"e7641581208f13d18df7c1088c1e92ce"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia"	0.925596050676614
"1209"	"1613bfde245500a4be4f333d3b19900b"	"d__Bacteria; p__Acidobacteriota; c__Subgroup_22; o__Subgroup_22; f__Subgroup_22; g__Subgroup_22"	0.999997664595353
"1210"	"dbf4e1d8a39765bec1287f66becf150b"	"d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast"	0.999999999999995
"1211"	"263bb622c207cfb1643e578ba5264e5d"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__CH2b56; f__CH2b56; g__CH2b56"	0.980568804574481
"1212"	"29248d9f6542140c5305a96e4fca25e5"	"d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__uncultured_Gemmatimonadetes"	0.849797324189537
"1213"	"1ba006f7b048683d806e10bebcfb1f4c"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Ulvibacter"	0.962308711973201
"1214"	"2818bedd780f78cfd162bf8e6bb9ddac"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__BD1-7_clade; s__uncultured_gamma"	0.919849966450507
"1215"	"ddc353519cc2a17a1c4208f594269bcd"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured"	0.974914802147638
"1216"	"b83585fa0b6cc16a49a0ffcaa2bfa99a"	"d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__WCHB1-41; f__WCHB1-41; g__WCHB1-41; s__uncultured_organism"	0.774444633795556
"1217"	"6e0a81e58575cd4bbc780cffdc1deb7d"	"d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium"	0.988978368055263
"1218"	"cb602c1692c11ad8ae548a0603a81787"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__Arenicellaceae; g__uncultured; s__uncultured_marine"	0.93836797460217
"1219"	"bbf679cde1e5cb8f0c9e6ff163f21eee"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Actinomarinales; f__uncultured; g__uncultured"	0.994546917124561
"1220"	"6fa7ec579e032eba4e73ca942f36aed2"	"d__Bacteria; p__Bacteroidota; c__Kryptonia; o__Kryptoniales; f__BSV26; g__BSV26; s__uncultured_bacterium"	0.940546123560573
"1221"	"34562e37aee01a67445e402f154b8886"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Granulosicoccales; f__Granulosicoccaceae; g__Granulosicoccus"	0.999992579747602
"1222"	"98e7057a20d6adc8d505b96a321ca0e4"	"d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae; g__uncultured"	0.999969590934433
"1223"	"47901a3fa356bc61688078294ffc341b"	"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Sva0081_sediment_group; s__uncultured_delta"	0.809523947369731
"1224"	"65d5e027eaff1c00260d1f67af39edaf"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"	0.999999999999144
"1225"	"66a5af8395f4535f85c3de52bdd3e7cc"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__uncultured; s__uncultured_Bacteroidetes"	0.987444542235252
"1226"	"c30ade23dcfeacd2cb0b1cc70ced0e0e"	"d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__uncultured_bacterium"	0.97229562741933
"1227"	"86b27586ba454d6dd3dfff62ccb3a7de"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__B2M28; f__B2M28; g__B2M28; s__uncultured_gamma"	0.975621553089707
"1228"	"918f7c93cc9037a756f457609be1d4e1"	"d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j"	0.999999521422447
"1229"	"903d9d5401af01f9c47e738c26e4fc01"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_bacterium"	0.805150621368146
"1230"	"ee1dd0d68f1d20f6dfb74957c131016c"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__KI89A_clade; f__KI89A_clade; g__KI89A_clade; s__uncultured_bacterium"	0.778606768599918
"1231"	"f673479fd7d47025000a4c08585457bc"	"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Sva0081_sediment_group; s__uncultured_delta"	0.705266198184428
"1232"	"a563e7d1d48fb90013ecfcddc325e3e8"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Defluviicoccales; f__uncultured; g__uncultured; s__uncultured_Alphaproteobacteria"	0.868537087713428
"1233"	"588325f4b6dd8ce3f0d1d1173e5a1f0f"	"d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_miscellaneous"	0.999290633947498
"1234"	"c1a8e6260b146e162253b39563d18c3e"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__HOC36; f__HOC36; g__HOC36; s__uncultured_sediment"	0.999512512059505
"1235"	"2c6dd5e3958b688a70f558f5480e7211"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Lutibacter; s__uncultured_Bacteroidetes"	0.87419837224002
"1236"	"def85b9563361fa01b1117aaa824305a"	"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae"	0.994341445020438
"1237"	"05542ac8752390a5f2eba0c35d5c1eb9"	"d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__4572-13; g__4572-13; s__uncultured_planctomycete"	0.997922693194579
"1238"	"eec0ccd0238350725cf24a390594e31b"	"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfocapsaceae"	0.999911239893477
"1239"	"0bb16985f039491047622c3d55ebaf78"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oleiphilaceae; g__Oleiphilus"	0.999922322452506
"1240"	"e853c4ab664f8068c857d2548b9a2637"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__uncultured; s__uncultured_Acidimicrobiales"	0.997594241519453
"1241"	"fda65b1974d5c1c1562a05ffeb01adb2"	"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae"	0.999958070006276
"1242"	"f04a7ff66186a4fb82075d713bf964b9"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Amoebophilaceae; g__Candidatus_Amoebophilus"	0.999999938327533
