"ASVID"	"AS1A1"	"AS1A2"	"AS1A3"	"AS1B1"	"AS1B2"	"AS1B3"	"AS1C1"	"AS1C2"	"AS1C3"	"AS2A1"	"AS2A2"	"AS2A3"	"AS2B1"	"AS2B2"	"AS2B3"	"AS2C1"	"AS2C2"	"AS2C3"	"S3C1"	"S3C2"	"S3C3"
"1338"	"69009d48182f1eb0643196ec5421585a"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	4	5	3	2	0
"1339"	"27d219d726ab2b4f9980b1d17fc1ecfb"	0	3	2	0	2	5	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0
"1340"	"40a3012548f647c7e0b8345577eaeffe"	0	0	0	0	0	2	0	0	0	0	0	3	0	0	2	2	3	5	0	0	0
"1341"	"2adeee9b66cd4e279a1a61b763f90fbe"	0	0	3	0	0	2	0	0	0	2	0	1	4	0	5	0	0	0	0	0	0
"1342"	"25b3cf55f7a75c46cc87a05325a5df50"	1	3	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0
"1343"	"5ddd7518173fa9f77c05bbcb68ceb837"	0	0	0	0	0	0	0	2	2	3	0	0	2	0	0	1	0	1	0	6	0
"1344"	"90d1eb702813a553355c8bfa4cd55e4e"	0	0	0	3	0	5	0	1	0	0	0	0	2	2	0	2	2	0	0	0	0
"1345"	"cc7360b9410b1170fb98f047edca419d"	0	2	2	0	0	4	0	0	4	0	0	0	0	0	0	2	0	3	0	0	0
"1346"	"1bdde90cfc0a967cd94033c9fcd08a70"	0	2	2	0	4	0	0	3	0	3	0	2	0	0	0	0	0	0	1	0	0
"1347"	"9b9bd111af92f1386de7478841134872"	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	5	2	2	0	0	0
"1348"	"51022e01ea0234be26453d6a3f133b6a"	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	8	0	0	4
"1349"	"be196160895757bf1fd51f482ba7833d"	3	0	0	2	3	3	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
"1350"	"b4692bb11134f8ac737d7cc998b3564a"	0	0	0	0	0	2	4	3	2	1	0	0	0	0	0	2	0	3	0	0	0
"1351"	"b957efde6a0ea422479554570d953d65"	0	0	0	2	0	0	0	5	3	0	0	0	0	0	0	0	4	0	0	3	0
"1352"	"7e5755989f34109b53b142fa19034d0c"	0	3	0	0	5	0	0	0	0	4	0	0	0	0	2	0	0	3	0	0	0
"1353"	"32c1525c93662cb7eea1cb1db3e0b7bc"	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	9	2	0	0	0
"1354"	"75b58531ecf7bcfcd0996fa3ca5c79cc"	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	3	0	8	2
"1355"	"f00492710c11645467ccc4fa978ced8a"	0	0	2	5	0	0	0	0	0	3	0	4	0	0	3	0	0	0	0	0	0
"1356"	"b26d8c99d423b8ef96e81fb73316022a"	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	5	0	2	3	3	0
"1357"	"6cb04ce813c86241e10852bd2976f349"	0	3	2	2	1	5	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
"1358"	"980f26d097a68acaa7b96e9cec7adc5b"	0	0	0	5	0	0	2	0	0	5	0	0	1	2	0	1	1	0	0	0	0
"1359"	"3f03b363c57aac01a653452568acf2a9"	0	2	0	0	0	0	0	0	0	0	0	0	0	2	4	2	2	2	0	3	0
"1360"	"477c0f9297687635dd83541eebc53b4f"	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	2	4	0	0	0	4
"1361"	"5580db49ae0337771beea0ffbd7d6ba4"	1	0	0	6	0	0	0	0	0	0	4	0	0	0	6	0	0	0	0	0	0
"1362"	"dfaae49d77fe6d95d5a6ebc9ef6bfe2c"	7	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
"1363"	"5d79212c69799fd762fe4bfacc9fe7dd"	4	2	0	3	0	0	0	0	0	3	0	0	4	0	0	0	0	1	0	0	0
"1364"	"62c49ea2d271d1736f3ff861114350be"	1	0	0	2	0	2	0	2	0	0	0	0	0	0	0	3	3	0	0	4	0
"1365"	"ab080ec96db958c6a421ceddbdf65b2a"	0	0	3	2	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0
"1366"	"3c373c76275860a26c2440e8e49eca6a"	0	0	4	0	0	2	0	0	0	2	1	2	3	0	0	3	0	0	0	0	0
"1367"	"ca4b4be8c0de53d586f91832233bd880"	3	2	3	0	0	3	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0
"1368"	"1a225476e10aa144736b394968cfbfa0"	0	0	6	0	3	0	0	0	0	0	3	1	0	2	0	1	0	0	0	1	0
"1369"	"d8b5362e4873673ca3aabc0d0362109c"	0	0	0	15	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
"1370"	"31124bfd8690cfc8bfde88a9aaf7427b"	0	0	0	0	0	0	3	0	0	0	2	2	5	2	0	0	0	3	0	0	0
"1371"	"aead399e414af3941746b729abd9b3a2"	0	0	3	4	1	0	0	3	0	0	1	0	3	0	2	0	0	0	0	0	0
"1372"	"698a88d39df102ca8ac1b9062efa3c93"	2	0	0	0	0	0	2	4	0	0	0	0	3	0	0	0	3	0	0	3	0
"1373"	"682fc3e02a75bbbaa071d4a74d9b4e2c"	0	0	0	0	0	1	0	0	2	0	2	6	2	2	2	0	0	0	0	0	0
"1374"	"fea5093f1bc784c173b79f439c2c9b69"	0	6	0	9	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"1375"	"080fbf06279e60dfed854262cde86c6a"	0	0	2	0	0	0	2	2	0	0	0	4	0	0	0	0	0	5	0	2	0
"1376"	"272d2ff4ad412866aa9c6f965e59616b"	0	0	0	2	0	0	0	0	0	3	5	4	3	0	0	0	0	0	0	0	0
"1377"	"8e7fbd36196f1bf6722e7b60ac419603"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	10	2
"1378"	"13192f3719dd051ebf841d6a6852f02a"	0	0	0	5	0	7	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0
"1379"	"244e67f4616dceb470ca9e1152c3cdc9"	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	7	4	2	0	0	0
"1380"	"47296d90dad2e3fd9b42e9efc908ffdd"	0	0	0	0	4	2	1	0	1	0	5	2	0	0	0	2	0	0	0	0	0
"1381"	"3a20db6fc6aa402a4401ba96637c9f7e"	0	0	0	0	0	1	0	0	0	0	4	0	0	1	0	1	0	7	0	3	0
"1382"	"f4425601a66411a1ff07970d5c5c66bd"	0	1	0	0	0	1	0	3	0	3	5	0	3	1	0	0	0	0	0	0	0
"1383"	"79ffd202dafaabf1187d192f07d603be"	1	0	2	0	2	0	0	2	2	0	3	0	0	2	0	0	2	1	0	0	0
"1384"	"305f7af88668f6550905be779f1994a3"	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	2	0	2	5	2
"1385"	"eeafc442e584e53658d16f6813963e26"	0	6	0	5	0	0	3	0	0	0	0	0	2	0	0	0	0	1	0	0	0
"1386"	"dd8db67920d868e312de915a0d57675e"	3	0	5	2	0	3	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
"1387"	"a6e970e24ad502c2a39a2ea0d3bca659"	2	0	2	3	1	0	0	0	0	2	0	6	0	0	0	0	1	0	0	0	0
"1388"	"d8d7f3568c969289e77e4c9c5581fa63"	0	0	0	0	0	0	0	2	2	2	0	5	0	0	0	0	2	2	0	0	2
"1389"	"2b04b672f2642e9d7236cb15b996084b"	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	4	4	3	0	0	0
"1390"	"84848db1f89dedb591c19efd17534e57"	0	2	2	0	0	2	3	3	2	0	0	0	0	0	3	0	0	0	0	0	0
"1391"	"5e504c69c67734a3a9979d7047b7a762"	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	5	0	0	0	4	1
"1392"	"a6e0b2cc0087414732f853b85eeb1ffc"	0	0	6	3	0	0	0	0	1	0	0	5	0	0	0	0	0	2	0	0	0
"1393"	"3f3b042d312d42293abb82bbccb9503e"	2	0	3	0	0	1	2	0	0	0	0	0	4	0	3	2	0	0	0	0	0
"1394"	"7a635cdc90a4ebc60e02c59e08500138"	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	2	0	3	2	4
"1395"	"39637ebfd785dfc50cf4ca0749c5bbd1"	0	0	0	1	3	4	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0
"1396"	"bfe7d7109406242f29321c9add2d1471"	2	2	2	0	0	0	2	0	3	2	2	2	0	0	0	0	0	0	0	0	0
"1397"	"2710726d4c9da32dc40367a6599f3160"	4	0	0	0	0	2	0	3	0	0	0	2	0	0	2	4	0	0	0	0	0
"1398"	"c80ded316b9a1cea762b9cb0097f73bb"	5	0	2	4	0	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0
"1399"	"a468750b94b4871111918483f745ef6c"	8	2	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1400"	"9d3754b7f1bb475e4e5c2ba188019050"	0	0	0	4	5	0	0	2	0	0	0	0	0	2	2	0	2	0	0	0	0
"1401"	"15b588cb6c08154e38c1559ea5d29b2b"	0	1	0	0	2	0	0	0	0	2	2	0	5	3	0	2	0	0	0	0	0
"1402"	"a4228f2afc6de6673c4deb78aefdd49d"	0	0	0	4	3	2	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0
"1403"	"0c202a2c848e3a158dda3ba9372dfc71"	0	0	0	0	0	0	0	0	0	2	5	0	5	2	0	0	3	0	0	0	0
"1404"	"8aa7b654daae17805d2b1538f7b042a0"	0	0	0	0	0	0	4	1	2	0	0	0	0	0	0	2	2	0	0	4	2
"1405"	"2197fe5426fa936013f2d45b553ea2aa"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	4	4	0	2	0
"1406"	"ae76be1a40b9df25093705ee9f9e544a"	0	0	0	0	0	0	4	5	3	0	0	1	0	0	0	0	2	2	0	0	0
"1407"	"cd3f39e80399ece465501d76a39aab25"	4	2	4	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
"1408"	"c797f5299758b65ac8db512c4a0be057"	1	0	0	0	0	0	1	3	0	0	0	2	0	1	0	4	1	1	1	2	0
"1409"	"72467607f73378208ee92032a8435592"	0	3	4	0	0	0	0	0	0	0	0	2	1	0	7	0	0	0	0	0	0
"1410"	"891ac8074f0f5bb959b6e1a447e62c3a"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	11	0	2	0
"1411"	"a123a526d131580c8905ac29f41b6759"	0	0	2	2	0	3	1	0	0	2	0	1	0	0	0	0	4	2	0	0	0
"1412"	"04a1aac7abe9811ff0b766f533f7a7ef"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	10	2
"1413"	"dc06294a0927f9dabb6d697aa82d090f"	4	1	0	1	2	4	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
"1414"	"2ab808802c050c1c3a8ccbc1a8d8af55"	3	2	0	2	0	0	0	1	0	3	2	0	0	0	3	0	0	0	0	0	0
"1415"	"0e71e65b6e82f094af77e19cb115a9ff"	0	0	0	3	0	0	0	0	0	5	3	0	3	2	0	0	0	0	0	0	0
"1416"	"153dc9ebd4a07f1c7f23ee8e5291bdb4"	0	0	0	0	2	0	0	1	0	5	0	0	0	0	0	4	0	0	0	4	0
"1417"	"99ca8bbb2783a2cf56a1af74b852fb6b"	0	0	0	0	0	0	1	0	2	3	0	5	2	0	0	0	1	0	2	0	0
"1418"	"b95243c6b7fe679f7ab681396fc4fa30"	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	7	2	0	0
"1419"	"cbf86d24c46f51865d262d6a7bff3740"	0	0	0	1	3	3	2	0	0	0	2	1	0	0	0	0	4	0	0	0	0
"1420"	"aafa01a469bb394779c05ada8759b859"	0	0	0	0	0	2	0	0	0	3	2	5	2	2	0	0	0	0	0	0	0
"1421"	"c73298d6cd69c0e786a2b7dac6edaf63"	4	0	0	5	0	3	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0
"1422"	"dc30081921b927e457834d6f04b2de5c"	2	0	3	0	2	4	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
"1423"	"0848188c87ef85ff0b9ffbf9b803b102"	3	0	0	0	0	0	0	0	0	0	8	2	1	0	0	2	0	0	0	0	0
"1424"	"e18d14873806439bb7b9657423c08d49"	0	0	4	0	5	0	0	0	0	0	2	0	3	2	0	0	0	0	0	0	0
"1425"	"09d145e25f674760fb7b28590e04e337"	0	0	2	1	0	0	0	0	2	3	0	0	0	8	0	0	0	0	0	0	0
"1426"	"82ccc95e1d401fcea88f101226a7485c"	0	0	0	0	0	0	7	4	2	0	0	0	0	0	0	0	3	0	0	0	0
"1427"	"348dddcd5c231402e688619aa46a4aa6"	3	0	3	0	0	0	1	0	0	0	2	0	7	0	0	0	0	0	0	0	0
"1428"	"5cd937d7538b4d5665767b47f22fe031"	0	1	0	0	2	0	5	2	0	0	0	0	4	0	0	0	0	2	0	0	0
"1429"	"890d151059ef58199dbe6a896a9aff55"	2	0	0	1	0	1	0	0	2	0	0	0	0	2	3	3	0	0	0	2	0
"1430"	"bce32700673e222c374dc46c6e622086"	4	2	0	0	0	3	0	0	0	0	2	0	0	0	0	0	2	3	0	0	0
"1431"	"1b81846b1d17d78ba174ae9b177b3aa4"	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0	5	0	0	4	0
"1432"	"348573d9bf350ddff0aa18fd5c6d0321"	6	0	2	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0
"1433"	"1ba006f7b048683d806e10bebcfb1f4c"	3	0	0	4	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	3	0
"1434"	"423588d274111063b5856802ae46d614"	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	10	0	0	0
"1435"	"56a35351098bcc78f657389a9d765003"	0	0	0	3	0	3	2	0	2	1	0	0	1	0	2	0	2	0	0	0	0
"1436"	"07741051804910b06c721b4910986cc5"	0	0	3	0	0	0	6	0	0	0	0	3	0	0	0	4	0	0	0	0	0
"1437"	"6c90c8dcbe8b03acf489fb647fe4d050"	4	0	2	2	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0
"1438"	"fcc1ca01569475dbd37d24f14907d9b6"	2	0	6	0	0	0	0	0	0	1	0	2	3	0	2	0	0	0	0	0	0
"1439"	"8d6049e04ea4bf0cea9bca7ab90c34c4"	3	0	0	0	0	0	0	0	0	0	3	0	3	2	3	0	2	0	0	0	0
"1440"	"6f2652f46285861e58c165f42a153de9"	0	0	1	3	3	1	0	0	4	0	0	0	0	0	0	2	0	0	0	0	2
"1441"	"6b3de1c3b12c39b7485a93bd2c3e2cca"	0	2	0	0	0	1	2	2	0	0	0	0	0	0	4	0	0	5	0	0	0
"1442"	"9ed76dd070a078c20c2b26017e2233f2"	0	0	3	0	0	5	4	0	0	2	0	0	0	0	1	0	0	1	0	0	0
"1443"	"649807c82807d187d6537cbd6a375f7f"	7	2	0	1	0	0	0	0	0	1	1	2	2	0	0	0	0	0	0	0	0
"1444"	"017bd93a7e98b80cc22090d053b40091"	1	0	0	2	0	0	0	1	0	0	0	2	4	4	0	0	2	0	0	0	0
"1445"	"30e395f35c84ee38fd535e02e4297ce6"	0	0	1	4	0	0	0	0	0	0	2	2	0	2	5	0	0	0	0	0	0
"1446"	"a08de4777d56d210fbeb7447b0b29df3"	0	0	0	0	5	0	0	2	0	6	3	0	0	0	0	0	0	0	0	0	0
"1447"	"7b68a0c683a57282c4c15c08413ab7db"	0	0	0	0	2	0	0	4	2	1	0	0	0	0	0	5	0	2	0	0	0
"1448"	"62f94b16128a534e36596cfa63eb2328"	0	0	1	0	3	0	0	0	0	4	3	0	3	2	0	0	0	0	0	0	0
"1449"	"302c5addeabf0990e67dada53db8c57f"	0	0	0	0	5	4	0	1	3	0	0	0	0	0	0	3	0	0	0	0	0
"1450"	"07ce9fda6af2ea307d307752d0297b58"	3	0	2	1	2	0	0	0	0	0	0	2	0	0	0	3	0	3	0	0	0
"1451"	"0116019b9719356562ad0c11c51446b4"	0	0	0	0	0	0	10	0	1	0	0	0	0	0	2	0	0	0	0	0	3
"1452"	"c937cddbfc5c7d618979fee687aa06b4"	0	0	2	2	0	0	0	3	2	0	0	0	0	0	0	2	3	2	0	0	0
"1453"	"1222f1cac9e0610ee9e7c0d1917b031b"	0	0	0	0	2	1	0	0	1	0	0	2	0	0	0	2	0	8	0	0	0
"1454"	"1e7ace413bccc89ed0ca9bb286cdb7d1"	0	0	0	3	0	0	0	4	2	0	0	1	2	0	0	4	0	0	0	0	0
"1455"	"ca596ca8b635f9fd780353acab656f12"	0	0	0	0	0	0	4	0	5	0	0	2	0	0	0	0	5	0	0	0	0
"1456"	"2c21616d450c1ecd2288c06e9082f935"	0	4	0	0	0	0	0	0	1	0	0	6	0	0	0	0	4	1	0	0	0
"1457"	"d5f7ade2a1dec6e1f93fc0c3e9d1e0ce"	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	6	2	0	1	0
"1458"	"39d93934bcff31b228ecec017640bd28"	0	0	3	0	2	0	0	0	0	2	0	2	3	2	0	0	2	0	0	0	0
"1459"	"80d9028b32d9f12a8f1dcbb19c94df29"	0	0	0	1	2	0	1	2	0	0	0	0	2	0	3	0	4	1	0	0	0
"1460"	"274add4c3d9085dbda47454a918a9e12"	0	2	3	0	1	0	0	0	0	3	0	5	2	0	0	0	0	0	0	0	0
"1461"	"1643c8f0c7d73cf2ce142fad6256a92a"	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	7	2	0	0
"1462"	"b32b2de4b4e424725a853e1b9be02ee4"	0	0	0	2	0	2	0	3	3	0	0	6	0	0	0	0	0	0	0	0	0
"1463"	"fd542b3365a40424810218342137efd6"	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	2	3	1	0	0	0
"1464"	"3fb71a1598698a2d3aad0d76da5823a6"	2	0	2	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	5	0
"1465"	"3546c1936c321c4e775cabd0374b94fd"	3	0	0	3	2	0	0	0	0	1	2	3	0	0	0	0	0	2	0	0	0
"1466"	"2bb5f79c633d4928822678cd243492b4"	6	5	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
"1467"	"6bce742e5aa70ddbd4409caa4687c0a0"	4	0	0	0	4	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"1468"	"31fe8f8a9d0166c72894c13527b4819f"	0	0	1	0	0	0	2	3	0	0	1	0	0	0	0	3	1	2	0	0	3
"1469"	"ae0a0dc9d303e74e00852ae3649694a5"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	9	4	0	0
"1470"	"a75af7dcd4f211d950bde71a866ba9aa"	0	0	0	0	2	2	2	2	0	2	0	3	2	0	0	0	0	1	0	0	0
"1471"	"7785ca4d7cb58dfe1ad4b6409af11727"	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	5	0	0	0
"1472"	"7f934d7a5723c42b0c68700bb31bec04"	4	0	0	0	0	0	2	0	1	0	2	4	1	2	0	0	0	0	0	0	0
"1473"	"d2ec5dd95f3fae757b9aeaada3c565f3"	0	0	0	0	0	2	1	3	3	0	0	0	0	0	0	0	0	7	0	0	0
"1474"	"7d3150a541d00a6aa69de8453d6e7a5f"	0	0	0	0	3	5	0	0	0	1	0	5	2	0	0	0	0	0	0	0	0
"1475"	"27b05a9acc1cf583f33767b9218d3b20"	0	0	0	0	0	0	6	0	0	0	2	2	0	0	0	3	1	1	0	1	0
"1476"	"376920ac07dd7591f9a74777138ef6ca"	0	0	2	0	0	0	3	4	5	0	0	0	0	0	0	0	0	0	0	2	0
"1477"	"fb5474123e0e448baaab2546addc6381"	2	0	0	2	2	2	1	0	0	1	2	1	0	0	0	0	1	2	0	0	0
"1478"	"ef36c930306691b7f583f115f9c16338"	0	0	0	3	3	0	2	0	0	2	0	0	4	0	0	0	2	0	0	0	0
"1479"	"620a1e6e04582f45c8841d336dec0844"	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	2	5	3	0	0
"1480"	"8c441e07c88f18e23076a41cede4dc7e"	0	0	0	0	1	7	2	0	0	3	0	0	0	2	0	0	0	0	0	1	0
"1481"	"4fb8af171e2f7cfd07a6863b96e3e8c7"	0	0	3	0	0	2	0	0	0	4	0	6	1	0	0	0	0	0	0	0	0
"1482"	"b2c1b73be490081b5ca0ec88f84bdcce"	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	6	2	0	0
"1483"	"7fd9cb75a7dea703085eec3a358ba897"	0	0	0	0	0	2	2	0	0	2	0	0	0	0	2	2	0	5	0	1	0
"1484"	"5b1dd6ee5e25d3f7ac58f61dd9c885c3"	4	3	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0
"1485"	"6ed4cbc301b9d207a1919a3a04d88cd5"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	10	0	4	0	0	0
"1486"	"cc6dd7d224beda9583a8b57da4ed2f42"	0	0	0	0	2	0	0	0	5	0	0	2	0	0	0	0	1	0	2	4	0
"1487"	"b7fd4a631977b8b598c6f89a41c13f85"	4	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0
"1488"	"3541df8d88d02b9090294817820c99fe"	0	0	3	3	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	3	2
"1489"	"73101282063ebec2e30a9bcad55da994"	0	0	3	2	4	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
"1490"	"ee9cec3534e1ac6db7b3ab50ddea11bc"	0	0	0	2	2	0	3	5	4	0	0	0	0	0	0	0	0	0	0	0	0
"1491"	"8444fe57a923bcbe1cf1e8bbe01d8f0e"	0	0	0	0	0	0	0	0	4	4	0	0	0	2	0	2	0	2	0	2	0
"1492"	"afc9caf062e7430f5a2d95cd92f74d10"	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
"1493"	"ee781cfdba7ca1ccf703e64ca8e96dbe"	0	3	0	3	0	3	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0
"1494"	"45856fc06e6de97f43cde9edcb6f7d2c"	4	2	0	0	0	2	0	0	0	0	2	0	4	2	0	0	0	0	0	0	0
"1495"	"67ef71dc439f056ea21646ec4f45e20a"	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	3	0	3	0	3	0
"1496"	"0f7c8972109ca8ef336d2c72549575f9"	0	0	2	0	0	0	0	0	0	0	0	3	0	0	2	1	0	2	2	1	3
"1497"	"a6535092ae48189d222d8aeee6d84d39"	1	0	0	0	0	0	0	0	0	0	0	5	0	0	2	8	0	0	0	0	0
"1498"	"5ea1a8cd46b7088aabb2176353ea6097"	0	1	0	5	1	0	3	0	0	0	0	0	0	0	0	4	2	0	0	0	0
"1499"	"9319f2da75e8b663f0ee8db54fbee6a2"	2	0	0	2	0	0	3	1	6	0	0	0	0	0	0	1	1	0	0	0	0
"1500"	"4ef716fbc77a2e3b62dbf30fe0ef4d9b"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	4	0	3	0
"1501"	"4842bd84fc9f5e9653babd6044ae3ad9"	0	0	0	0	0	0	0	5	9	0	0	0	0	0	0	0	2	0	0	0	0
"1502"	"3acbd9b9130b8aac491d851d3135fbb4"	0	0	0	5	0	0	0	0	0	5	3	0	0	0	3	0	0	0	0	0	0
"1503"	"4ed9a5edf0453e1333a228b307c0c363"	0	0	0	10	0	0	0	0	2	0	0	0	2	0	0	0	0	2	0	0	0
"1504"	"2e3f717c58bcb173fea89c11fc85f181"	0	0	1	0	0	2	0	0	0	0	0	1	0	3	9	0	0	0	0	0	0
"1505"	"919b76c8741f819d159ea902ad3dff35"	1	0	3	0	0	2	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0
"1506"	"0d16faaec40d995fd54fec34a8c02a5c"	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0	9	2
"1507"	"3b53239327ae3ab14d24b4a0269c0413"	0	0	4	0	0	4	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0
"1508"	"a025c16b3adfc81a3c7f5a976a7e470f"	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	8	2
"1509"	"de07ac268e197f819d6e1a51130d5adf"	2	3	0	3	0	0	0	2	1	0	0	0	0	0	2	0	0	3	0	0	0
"1510"	"dbf291ad4640ff6be42316c34911e120"	0	3	6	0	0	2	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0
"1511"	"017628e54017e570924057a76988c6fc"	0	0	0	0	3	1	0	0	2	3	2	3	0	2	0	0	0	0	0	0	0
"1512"	"5c6034b5cf8cf4cd09db91bbf89e8e5f"	0	3	6	1	0	0	2	0	0	1	0	0	0	0	1	0	2	0	0	0	0
"1513"	"0402baadff2e4bebdb1694ccf26965d1"	0	1	0	0	2	0	0	0	0	0	8	0	0	0	0	4	1	0	0	0	0
"1514"	"dcee8911d393bfef36de14990140af56"	0	0	2	0	0	2	2	0	0	4	4	0	2	0	0	0	0	0	0	0	0
"1515"	"5f67a660535e31e55bbee73593ead657"	0	0	0	0	2	0	2	0	0	0	0	0	0	0	2	1	3	4	0	0	2
"1516"	"3f39b9812dd74fa01c5c4d8520ec7dc6"	0	0	0	2	0	0	0	4	3	0	0	0	0	3	2	1	0	0	0	0	0
"1517"	"2ea62d79e115ec77b7a423ba3e45fdd6"	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0	0	0	0
"1518"	"06a4616628148f2b966d7d368529d9e7"	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	5	0	0	5	3	0
"1519"	"c5db6be336bd164374ea7341c2b7df00"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	6	3	0	0	2	0
"1520"	"49a88f87cfb76052423c32a79808e275"	0	0	0	0	0	3	0	0	1	0	0	4	0	0	4	0	0	0	0	3	0
"1521"	"b0e04b15c9e9c91973a967d23c2a753a"	0	0	0	0	2	2	0	1	0	2	0	0	1	0	1	2	0	2	0	2	0
"1522"	"275a09835944a645a7fb4865bd2eec67"	3	0	0	0	0	0	2	0	1	0	0	1	2	2	0	0	1	0	0	3	0
"1523"	"b09ae85d5bcfb538aaf50e6839df4080"	1	0	3	0	0	0	0	0	0	3	2	2	0	2	2	0	0	0	0	0	0
"1524"	"53abbc7b36904080d06e6a468fce7883"	5	4	0	0	2	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
"1525"	"deda88df115bb870e9e4457e0c6a7bb7"	1	0	0	2	4	4	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0
"1526"	"2b1101a50cde2a431643210b15138795"	0	0	0	3	4	2	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0
"1527"	"95e08484fc8a5582d6074e2488a0d05c"	0	0	0	2	0	0	2	0	3	0	0	0	0	0	0	1	6	1	0	0	0
"1528"	"9104596f4c0cb2be125d46ed120c79ca"	0	2	3	2	0	3	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0
"1529"	"ec8d5124d98a40446c4cf4a0129044a9"	1	0	0	2	0	2	0	0	0	4	0	0	0	0	0	5	0	0	0	1	0
"1530"	"6dd46c5694335d7b06f9bb2ba6ed6b2e"	3	0	0	0	0	2	0	0	0	4	0	1	0	3	2	0	0	0	0	0	0
"1531"	"d1f97f0f5a3524ba6559d002d1193038"	0	0	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2	0	0
